base_image,expected_species_id,mode,perturbation,family,raw_top1_label,raw_top1_score,raw_top2_label,raw_top2_score,margin,mapped_top1_kb_id,mapped_top3_kb_ids,in_vocab,route,confident_wrong,latency_ms,failure
euphorbia-pulcherrima__01,euphorbia-pulcherrima,center_crop,rotate_+15,rotate,Anthurium (Anthurium andraeanum),0.4638,Chinese evergreen (Aglaonema),0.4330,0.0309,anthurium-andraeanum,"anthurium-andraeanum|aglaonema|ctenanthe",true,low-conf,false,38,
euphorbia-pulcherrima__01,euphorbia-pulcherrima,tta6,rotate_+15,rotate,Anthurium (Anthurium andraeanum),0.7889,Chinese evergreen (Aglaonema),0.1453,0.6437,anthurium-andraeanum,"anthurium-andraeanum|aglaonema|euphorbia-pulcherrima",true,high-conf,true,267,
euphorbia-pulcherrima__01,euphorbia-pulcherrima,squash,rotate_-15,rotate,Anthurium (Anthurium andraeanum),0.9029,Poinsettia (Euphorbia pulcherrima),0.0971,0.8058,anthurium-andraeanum,"anthurium-andraeanum|euphorbia-pulcherrima|spathiphyllum-wallisii",true,high-conf,true,20,
euphorbia-pulcherrima__01,euphorbia-pulcherrima,center_crop,rotate_-15,rotate,Anthurium (Anthurium andraeanum),0.9029,Poinsettia (Euphorbia pulcherrima),0.0971,0.8058,anthurium-andraeanum,"anthurium-andraeanum|euphorbia-pulcherrima|spathiphyllum-wallisii",true,high-conf,true,32,
euphorbia-pulcherrima__01,euphorbia-pulcherrima,tta6,rotate_-15,rotate,Anthurium (Anthurium andraeanum),0.5955,Poinsettia (Euphorbia pulcherrima),0.4025,0.1931,anthurium-andraeanum,"anthurium-andraeanum|euphorbia-pulcherrima|begonia",true,low-conf,false,249,
euphorbia-pulcherrima__01,euphorbia-pulcherrima,squash,rotate_+90,rotate,Anthurium (Anthurium andraeanum),0.9994,Chinese evergreen (Aglaonema),0.0004,0.9990,anthurium-andraeanum,"anthurium-andraeanum|aglaonema|pachira-aquatica",true,high-conf,true,71,
euphorbia-pulcherrima__01,euphorbia-pulcherrima,center_crop,rotate_+90,rotate,Anthurium (Anthurium andraeanum),0.9994,Chinese evergreen (Aglaonema),0.0004,0.9990,anthurium-andraeanum,"anthurium-andraeanum|aglaonema|pachira-aquatica",true,high-conf,true,30,
euphorbia-pulcherrima__01,euphorbia-pulcherrima,tta6,rotate_+90,rotate,Anthurium (Anthurium andraeanum),0.8590,Money Tree (Pachira aquatica),0.1197,0.7392,anthurium-andraeanum,"anthurium-andraeanum|pachira-aquatica|euphorbia-pulcherrima",true,high-conf,true,153,
euphorbia-pulcherrima__01,euphorbia-pulcherrima,squash,rotate_-90,rotate,Money Tree (Pachira aquatica),0.9995,Poinsettia (Euphorbia pulcherrima),0.0003,0.9993,pachira-aquatica,"pachira-aquatica|euphorbia-pulcherrima|anthurium-andraeanum",true,high-conf,true,40,
euphorbia-pulcherrima__01,euphorbia-pulcherrima,center_crop,rotate_-90,rotate,Money Tree (Pachira aquatica),0.9995,Poinsettia (Euphorbia pulcherrima),0.0003,0.9993,pachira-aquatica,"pachira-aquatica|euphorbia-pulcherrima|anthurium-andraeanum",true,high-conf,true,25,
euphorbia-pulcherrima__01,euphorbia-pulcherrima,tta6,rotate_-90,rotate,Anthurium (Anthurium andraeanum),0.5779,Money Tree (Pachira aquatica),0.3333,0.2446,anthurium-andraeanum,"anthurium-andraeanum|pachira-aquatica|euphorbia-pulcherrima",true,low-conf,false,178,
euphorbia-pulcherrima__01,euphorbia-pulcherrima,squash,bright_up,brightness,Tradescantia,0.9486,Rubber Plant (Ficus elastica),0.0218,0.9268,tradescantia,"tradescantia|ficus-elastica|ctenanthe",true,high-conf,true,30,
euphorbia-pulcherrima__01,euphorbia-pulcherrima,center_crop,bright_up,brightness,Tradescantia,0.9486,Rubber Plant (Ficus elastica),0.0218,0.9268,tradescantia,"tradescantia|ficus-elastica|ctenanthe",true,high-conf,true,67,
euphorbia-pulcherrima__01,euphorbia-pulcherrima,tta6,bright_up,brightness,Anthurium (Anthurium andraeanum),0.5624,Tradescantia,0.3162,0.2462,anthurium-andraeanum,"anthurium-andraeanum|tradescantia|ctenanthe",true,low-conf,false,225,
euphorbia-pulcherrima__01,euphorbia-pulcherrima,squash,bright_down,brightness,Chinese evergreen (Aglaonema),0.6675,Tradescantia,0.2028,0.4648,aglaonema,"aglaonema|tradescantia|anthurium-andraeanum",true,high-conf,true,25,
euphorbia-pulcherrima__01,euphorbia-pulcherrima,center_crop,bright_down,brightness,Chinese evergreen (Aglaonema),0.6675,Tradescantia,0.2028,0.4648,aglaonema,"aglaonema|tradescantia|anthurium-andraeanum",true,high-conf,true,35,
euphorbia-pulcherrima__01,euphorbia-pulcherrima,tta6,bright_down,brightness,Anthurium (Anthurium andraeanum),0.5558,Chinese evergreen (Aglaonema),0.2225,0.3333,anthurium-andraeanum,"anthurium-andraeanum|aglaonema|ctenanthe",true,high-conf,true,219,
euphorbia-pulcherrima__01,euphorbia-pulcherrima,squash,contrast_up,contrast,Tradescantia,0.4350,Chinese evergreen (Aglaonema),0.3709,0.0641,tradescantia,"tradescantia|aglaonema|ctenanthe",true,low-conf,false,27,
euphorbia-pulcherrima__01,euphorbia-pulcherrima,center_crop,contrast_up,contrast,Tradescantia,0.4350,Chinese evergreen (Aglaonema),0.3709,0.0641,tradescantia,"tradescantia|aglaonema|ctenanthe",true,low-conf,false,26,
euphorbia-pulcherrima__01,euphorbia-pulcherrima,tta6,contrast_up,contrast,Anthurium (Anthurium andraeanum),0.6242,Tradescantia,0.1450,0.4792,anthurium-andraeanum,"anthurium-andraeanum|tradescantia|aglaonema",true,high-conf,true,305,
euphorbia-pulcherrima__01,euphorbia-pulcherrima,squash,contrast_down,contrast,Tradescantia,0.4905,Ctenanthe,0.4699,0.0206,tradescantia,"tradescantia|ctenanthe|dracaena-trifasciata",true,low-conf,false,31,
euphorbia-pulcherrima__01,euphorbia-pulcherrima,center_crop,contrast_down,contrast,Tradescantia,0.4905,Ctenanthe,0.4699,0.0206,tradescantia,"tradescantia|ctenanthe|dracaena-trifasciata",true,low-conf,false,29,
euphorbia-pulcherrima__01,euphorbia-pulcherrima,tta6,contrast_down,contrast,Anthurium (Anthurium andraeanum),0.5163,Ctenanthe,0.2861,0.2302,anthurium-andraeanum,"anthurium-andraeanum|ctenanthe|tradescantia",true,low-conf,false,165,
ficus-elastica__01,ficus-elastica,squash,clean,clean,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|tradescantia",true,high-conf,false,25,
ficus-elastica__01,ficus-elastica,center_crop,clean,clean,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|tradescantia",true,high-conf,false,34,
ficus-elastica__01,ficus-elastica,tta6,clean,clean,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|tradescantia",true,high-conf,false,362,
ficus-elastica__01,ficus-elastica,squash,blur,blur,English Ivy (Hedera helix),0.7325,Tradescantia,0.2509,0.4817,hedera-helix,"hedera-helix|tradescantia|schefflera",true,high-conf,true,43,
ficus-elastica__01,ficus-elastica,center_crop,blur,blur,English Ivy (Hedera helix),0.7325,Tradescantia,0.2509,0.4817,hedera-helix,"hedera-helix|tradescantia|schefflera",true,high-conf,true,25,
ficus-elastica__01,ficus-elastica,tta6,blur,blur,Tradescantia,0.5414,English Ivy (Hedera helix),0.4062,0.1352,tradescantia,"tradescantia|hedera-helix|aspidistra-elatior",true,low-conf,false,115,
ficus-elastica__01,ficus-elastica,squash,crop_center_zoom,crop,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|tradescantia",true,high-conf,false,34,
ficus-elastica__01,ficus-elastica,center_crop,crop_center_zoom,crop,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|tradescantia",true,high-conf,false,25,
ficus-elastica__01,ficus-elastica,tta6,crop_center_zoom,crop,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|zamioculcas-zamiifolia",true,high-conf,false,313,
ficus-elastica__01,ficus-elastica,squash,crop_offcenter_zoom,crop,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|tradescantia",true,high-conf,false,75,
ficus-elastica__01,ficus-elastica,center_crop,crop_offcenter_zoom,crop,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|tradescantia",true,high-conf,false,81,
ficus-elastica__01,ficus-elastica,tta6,crop_offcenter_zoom,crop,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|zamioculcas-zamiifolia",true,high-conf,false,280,
ficus-elastica__01,ficus-elastica,squash,rotate_+15,rotate,Schefflera,0.9994,Rubber Plant (Ficus elastica),0.0003,0.9991,schefflera,"schefflera|ficus-elastica|epipremnum-aureum",true,high-conf,true,47,
ficus-elastica__01,ficus-elastica,center_crop,rotate_+15,rotate,Schefflera,0.9994,Rubber Plant (Ficus elastica),0.0003,0.9991,schefflera,"schefflera|ficus-elastica|epipremnum-aureum",true,high-conf,true,36,
ficus-elastica__01,ficus-elastica,tta6,rotate_+15,rotate,Rubber Plant (Ficus elastica),0.6024,Schefflera,0.3955,0.2070,ficus-elastica,"ficus-elastica|schefflera|zamioculcas-zamiifolia",true,low-conf,false,344,
ficus-elastica__01,ficus-elastica,squash,rotate_-15,rotate,Schefflera,0.9888,Pothos (Ivy arum),0.0069,0.9819,schefflera,"schefflera|epipremnum-aureum|zamioculcas-zamiifolia",true,high-conf,true,43,
ficus-elastica__01,ficus-elastica,center_crop,rotate_-15,rotate,Schefflera,0.9888,Pothos (Ivy arum),0.0069,0.9819,schefflera,"schefflera|epipremnum-aureum|zamioculcas-zamiifolia",true,high-conf,true,35,
ficus-elastica__01,ficus-elastica,tta6,rotate_-15,rotate,Schefflera,0.5066,Rubber Plant (Ficus elastica),0.4897,0.0168,schefflera,"schefflera|ficus-elastica|epipremnum-aureum",true,low-conf,false,143,
ficus-elastica__01,ficus-elastica,squash,rotate_+90,rotate,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|tradescantia",true,high-conf,false,32,
ficus-elastica__01,ficus-elastica,center_crop,rotate_+90,rotate,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|tradescantia",true,high-conf,false,19,
ficus-elastica__01,ficus-elastica,tta6,rotate_+90,rotate,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|tradescantia",true,high-conf,false,123,
ficus-elastica__01,ficus-elastica,squash,rotate_-90,rotate,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|crassula-ovata",true,high-conf,false,31,
ficus-elastica__01,ficus-elastica,center_crop,rotate_-90,rotate,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|crassula-ovata",true,high-conf,false,47,
ficus-elastica__01,ficus-elastica,tta6,rotate_-90,rotate,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|zamioculcas-zamiifolia",true,high-conf,false,244,
ficus-elastica__01,ficus-elastica,squash,bright_up,brightness,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|tradescantia",true,high-conf,false,52,
ficus-elastica__01,ficus-elastica,center_crop,bright_up,brightness,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|tradescantia",true,high-conf,false,52,
ficus-elastica__01,ficus-elastica,tta6,bright_up,brightness,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|tradescantia",true,high-conf,false,219,
ficus-elastica__01,ficus-elastica,squash,bright_down,brightness,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|zamioculcas-zamiifolia",true,high-conf,false,21,
ficus-elastica__01,ficus-elastica,center_crop,bright_down,brightness,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|zamioculcas-zamiifolia",true,high-conf,false,19,
ficus-elastica__01,ficus-elastica,tta6,bright_down,brightness,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|zamioculcas-zamiifolia",true,high-conf,false,118,
ficus-elastica__01,ficus-elastica,squash,contrast_up,contrast,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|tradescantia",true,high-conf,false,17,
ficus-elastica__01,ficus-elastica,center_crop,contrast_up,contrast,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|tradescantia",true,high-conf,false,23,
ficus-elastica__01,ficus-elastica,tta6,contrast_up,contrast,Rubber Plant (Ficus elastica),0.9999,Schefflera,0.0001,0.9998,ficus-elastica,"ficus-elastica|schefflera|tradescantia",true,high-conf,false,106,
ficus-elastica__01,ficus-elastica,squash,contrast_down,contrast,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|zamioculcas-zamiifolia",true,high-conf,false,16,
ficus-elastica__01,ficus-elastica,center_crop,contrast_down,contrast,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|zamioculcas-zamiifolia",true,high-conf,false,16,
ficus-elastica__01,ficus-elastica,tta6,contrast_down,contrast,Rubber Plant (Ficus elastica),0.9998,Schefflera,0.0002,0.9997,ficus-elastica,"ficus-elastica|schefflera|zamioculcas-zamiifolia",true,high-conf,false,107,
ficus-elastica__02,ficus-elastica,squash,clean,clean,Pothos (Ivy arum),0.9814,Rubber Plant (Ficus elastica),0.0102,0.9712,epipremnum-aureum,"epipremnum-aureum|ficus-elastica|monstera-deliciosa",true,high-conf,true,36,
ficus-elastica__02,ficus-elastica,center_crop,clean,clean,Pothos (Ivy arum),0.9814,Rubber Plant (Ficus elastica),0.0102,0.9712,epipremnum-aureum,"epipremnum-aureum|ficus-elastica|monstera-deliciosa",true,high-conf,true,39,
ficus-elastica__02,ficus-elastica,tta6,clean,clean,Rubber Plant (Ficus elastica),0.5172,Pothos (Ivy arum),0.4156,0.1016,ficus-elastica,"ficus-elastica|epipremnum-aureum|monstera-deliciosa",true,low-conf,false,316,
ficus-elastica__02,ficus-elastica,squash,blur,blur,Money Tree (Pachira aquatica),0.9722,Calathea,0.0210,0.9512,pachira-aquatica,"pachira-aquatica|goeppertia-orbifolia|spathiphyllum-wallisii",true,high-conf,true,49,
ficus-elastica__02,ficus-elastica,center_crop,blur,blur,Money Tree (Pachira aquatica),0.9722,Calathea,0.0210,0.9512,pachira-aquatica,"pachira-aquatica|goeppertia-orbifolia|spathiphyllum-wallisii",true,high-conf,true,39,
ficus-elastica__02,ficus-elastica,tta6,blur,blur,Money Tree (Pachira aquatica),0.8872,Schefflera,0.0684,0.8188,pachira-aquatica,"pachira-aquatica|schefflera|zamioculcas-zamiifolia",true,high-conf,true,142,
ficus-elastica__02,ficus-elastica,squash,crop_center_zoom,crop,Rubber Plant (Ficus elastica),0.7107,Pothos (Ivy arum),0.2241,0.4865,ficus-elastica,"ficus-elastica|epipremnum-aureum|dracaena",true,high-conf,false,18,
ficus-elastica__02,ficus-elastica,center_crop,crop_center_zoom,crop,Rubber Plant (Ficus elastica),0.7107,Pothos (Ivy arum),0.2241,0.4865,ficus-elastica,"ficus-elastica|epipremnum-aureum|dracaena",true,high-conf,false,22,
ficus-elastica__02,ficus-elastica,tta6,crop_center_zoom,crop,Rubber Plant (Ficus elastica),0.5325,Dracaena,0.2798,0.2527,ficus-elastica,"ficus-elastica|dracaena|epipremnum-aureum",true,low-conf,false,117,
ficus-elastica__02,ficus-elastica,squash,crop_offcenter_zoom,crop,Rubber Plant (Ficus elastica),0.9853,Money Tree (Pachira aquatica),0.0066,0.9786,ficus-elastica,"ficus-elastica|pachira-aquatica|epipremnum-aureum",true,high-conf,false,16,
ficus-elastica__02,ficus-elastica,center_crop,crop_offcenter_zoom,crop,Rubber Plant (Ficus elastica),0.9853,Money Tree (Pachira aquatica),0.0066,0.9786,ficus-elastica,"ficus-elastica|pachira-aquatica|epipremnum-aureum",true,high-conf,false,18,
ficus-elastica__02,ficus-elastica,tta6,crop_offcenter_zoom,crop,Rubber Plant (Ficus elastica),0.7675,Bird of Paradise (Strelitzia reginae),0.1338,0.6337,ficus-elastica,"ficus-elastica|strelitzia-reginae|epipremnum-aureum",true,high-conf,false,107,
ficus-elastica__02,ficus-elastica,squash,rotate_+15,rotate,Pothos (Ivy arum),0.9998,Money Tree (Pachira aquatica),0.0002,0.9996,epipremnum-aureum,"epipremnum-aureum|pachira-aquatica|anthurium-andraeanum",true,high-conf,true,23,
ficus-elastica__02,ficus-elastica,center_crop,rotate_+15,rotate,Pothos (Ivy arum),0.9998,Money Tree (Pachira aquatica),0.0002,0.9996,epipremnum-aureum,"epipremnum-aureum|pachira-aquatica|anthurium-andraeanum",true,high-conf,true,19,
ficus-elastica__02,ficus-elastica,tta6,rotate_+15,rotate,Pothos (Ivy arum),0.5554,Money Tree (Pachira aquatica),0.2547,0.3006,epipremnum-aureum,"epipremnum-aureum|pachira-aquatica|ficus-elastica",true,high-conf,true,107,
ficus-elastica__02,ficus-elastica,squash,rotate_-15,rotate,Pothos (Ivy arum),0.9295,Orchid,0.0702,0.8593,epipremnum-aureum,"epipremnum-aureum|phalaenopsis|pachira-aquatica",true,high-conf,true,16,
ficus-elastica__02,ficus-elastica,center_crop,rotate_-15,rotate,Pothos (Ivy arum),0.9295,Orchid,0.0702,0.8593,epipremnum-aureum,"epipremnum-aureum|phalaenopsis|pachira-aquatica",true,high-conf,true,17,
ficus-elastica__02,ficus-elastica,tta6,rotate_-15,rotate,Pothos (Ivy arum),0.6434,Money Tree (Pachira aquatica),0.3198,0.3235,epipremnum-aureum,"epipremnum-aureum|pachira-aquatica|phalaenopsis",true,high-conf,true,116,
ficus-elastica__02,ficus-elastica,squash,rotate_+90,rotate,Money Tree (Pachira aquatica),0.9790,Jade plant (Crassula ovata),0.0169,0.9622,pachira-aquatica,"pachira-aquatica|crassula-ovata|ficus-elastica",true,high-conf,true,21,
ficus-elastica__02,ficus-elastica,center_crop,rotate_+90,rotate,Money Tree (Pachira aquatica),0.9790,Jade plant (Crassula ovata),0.0169,0.9622,pachira-aquatica,"pachira-aquatica|crassula-ovata|ficus-elastica",true,high-conf,true,21,
ficus-elastica__02,ficus-elastica,tta6,rotate_+90,rotate,Money Tree (Pachira aquatica),0.5555,Rubber Plant (Ficus elastica),0.2263,0.3292,pachira-aquatica,"pachira-aquatica|ficus-elastica|crassula-ovata",true,high-conf,true,175,
ficus-elastica__02,ficus-elastica,squash,rotate_-90,rotate,Rubber Plant (Ficus elastica),0.9981,ZZ Plant (Zamioculcas zamiifolia),0.0011,0.9970,ficus-elastica,"ficus-elastica|zamioculcas-zamiifolia|epipremnum-aureum",true,high-conf,false,29,
ficus-elastica__02,ficus-elastica,center_crop,rotate_-90,rotate,Rubber Plant (Ficus elastica),0.9981,ZZ Plant (Zamioculcas zamiifolia),0.0011,0.9970,ficus-elastica,"ficus-elastica|zamioculcas-zamiifolia|epipremnum-aureum",true,high-conf,false,23,
ficus-elastica__02,ficus-elastica,tta6,rotate_-90,rotate,Rubber Plant (Ficus elastica),0.8316,Money Tree (Pachira aquatica),0.1635,0.6682,ficus-elastica,"ficus-elastica|pachira-aquatica|epipremnum-aureum",true,high-conf,false,205,
ficus-elastica__02,ficus-elastica,squash,bright_up,brightness,Pothos (Ivy arum),0.9360,Lily of the valley (Convallaria majalis),0.0492,0.8868,epipremnum-aureum,"epipremnum-aureum|ficus-elastica|monstera-deliciosa",true,high-conf,true,57,
ficus-elastica__02,ficus-elastica,center_crop,bright_up,brightness,Pothos (Ivy arum),0.9360,Lily of the valley (Convallaria majalis),0.0492,0.8868,epipremnum-aureum,"epipremnum-aureum|ficus-elastica|monstera-deliciosa",true,high-conf,true,30,
ficus-elastica__02,ficus-elastica,tta6,bright_up,brightness,Rubber Plant (Ficus elastica),0.5161,Pothos (Ivy arum),0.3190,0.1971,ficus-elastica,"ficus-elastica|epipremnum-aureum|monstera-deliciosa",true,low-conf,false,155,
ficus-elastica__02,ficus-elastica,squash,bright_down,brightness,Rubber Plant (Ficus elastica),0.9993,Pothos (Ivy arum),0.0006,0.9986,ficus-elastica,"ficus-elastica|epipremnum-aureum|zamioculcas-zamiifolia",true,high-conf,false,17,
ficus-elastica__02,ficus-elastica,center_crop,bright_down,brightness,Rubber Plant (Ficus elastica),0.9993,Pothos (Ivy arum),0.0006,0.9986,ficus-elastica,"ficus-elastica|epipremnum-aureum|zamioculcas-zamiifolia",true,high-conf,false,18,
ficus-elastica__02,ficus-elastica,tta6,bright_down,brightness,Rubber Plant (Ficus elastica),0.8534,Monstera Deliciosa (Monstera deliciosa),0.0859,0.7675,ficus-elastica,"ficus-elastica|monstera-deliciosa|epipremnum-aureum",true,high-conf,false,124,
ficus-elastica__02,ficus-elastica,squash,contrast_up,contrast,Rubber Plant (Ficus elastica),0.9639,Pothos (Ivy arum),0.0355,0.9284,ficus-elastica,"ficus-elastica|epipremnum-aureum|monstera-deliciosa",true,high-conf,false,18,
ficus-elastica__02,ficus-elastica,center_crop,contrast_up,contrast,Rubber Plant (Ficus elastica),0.9639,Pothos (Ivy arum),0.0355,0.9284,ficus-elastica,"ficus-elastica|epipremnum-aureum|monstera-deliciosa",true,high-conf,false,18,
ficus-elastica__02,ficus-elastica,tta6,contrast_up,contrast,Rubber Plant (Ficus elastica),0.6626,Pothos (Ivy arum),0.3191,0.3436,ficus-elastica,"ficus-elastica|epipremnum-aureum|monstera-deliciosa",true,high-conf,false,108,
ficus-elastica__02,ficus-elastica,squash,contrast_down,contrast,Pothos (Ivy arum),0.5677,Rubber Plant (Ficus elastica),0.3547,0.2130,epipremnum-aureum,"epipremnum-aureum|ficus-elastica|monstera-deliciosa",true,low-conf,false,21,
ficus-elastica__02,ficus-elastica,center_crop,contrast_down,contrast,Pothos (Ivy arum),0.5677,Rubber Plant (Ficus elastica),0.3547,0.2130,epipremnum-aureum,"epipremnum-aureum|ficus-elastica|monstera-deliciosa",true,low-conf,false,19,
ficus-elastica__02,ficus-elastica,tta6,contrast_down,contrast,Rubber Plant (Ficus elastica),0.5508,Pothos (Ivy arum),0.2179,0.3329,ficus-elastica,"ficus-elastica|epipremnum-aureum|monstera-deliciosa",true,high-conf,false,135,
goeppertia-orbifolia,goeppertia-orbifolia,squash,clean,clean,Calathea,1.0000,Ctenanthe,0.0000,1.0000,goeppertia-orbifolia,"goeppertia-orbifolia|ctenanthe|monstera-deliciosa",true,high-conf,false,41,
goeppertia-orbifolia,goeppertia-orbifolia,center_crop,clean,clean,Calathea,1.0000,Ctenanthe,0.0000,1.0000,goeppertia-orbifolia,"goeppertia-orbifolia|ctenanthe|monstera-deliciosa",true,high-conf,false,56,
goeppertia-orbifolia,goeppertia-orbifolia,tta6,clean,clean,Calathea,0.9999,Tradescantia,0.0001,0.9998,goeppertia-orbifolia,"goeppertia-orbifolia|tradescantia|monstera-deliciosa",true,high-conf,false,207,
goeppertia-orbifolia,goeppertia-orbifolia,squash,blur,blur,Calathea,1.0000,Peace lily,0.0000,1.0000,goeppertia-orbifolia,"goeppertia-orbifolia|spathiphyllum-wallisii|maranta-leuconeura",true,high-conf,false,34,
goeppertia-orbifolia,goeppertia-orbifolia,center_crop,blur,blur,Calathea,1.0000,Peace lily,0.0000,1.0000,goeppertia-orbifolia,"goeppertia-orbifolia|spathiphyllum-wallisii|maranta-leuconeura",true,high-conf,false,33,
goeppertia-orbifolia,goeppertia-orbifolia,tta6,blur,blur,Calathea,1.0000,Prayer Plant (Maranta leuconeura),0.0000,1.0000,goeppertia-orbifolia,"goeppertia-orbifolia|maranta-leuconeura|spathiphyllum-wallisii",true,high-conf,false,153,
goeppertia-orbifolia,goeppertia-orbifolia,squash,crop_center_zoom,crop,Calathea,1.0000,Tradescantia,0.0000,1.0000,goeppertia-orbifolia,"goeppertia-orbifolia|tradescantia|monstera-deliciosa",true,high-conf,false,49,
goeppertia-orbifolia,goeppertia-orbifolia,center_crop,crop_center_zoom,crop,Calathea,1.0000,Tradescantia,0.0000,1.0000,goeppertia-orbifolia,"goeppertia-orbifolia|tradescantia|monstera-deliciosa",true,high-conf,false,25,
goeppertia-orbifolia,goeppertia-orbifolia,tta6,crop_center_zoom,crop,Calathea,0.9520,Tradescantia,0.0480,0.9039,goeppertia-orbifolia,"goeppertia-orbifolia|tradescantia|ctenanthe",true,high-conf,false,113,
goeppertia-orbifolia,goeppertia-orbifolia,squash,crop_offcenter_zoom,crop,Calathea,0.9993,Elephant Ear (Alocasia spp.),0.0006,0.9987,goeppertia-orbifolia,"goeppertia-orbifolia|alocasia|monstera-deliciosa",true,high-conf,false,18,
goeppertia-orbifolia,goeppertia-orbifolia,center_crop,crop_offcenter_zoom,crop,Calathea,0.9993,Elephant Ear (Alocasia spp.),0.0006,0.9987,goeppertia-orbifolia,"goeppertia-orbifolia|alocasia|monstera-deliciosa",true,high-conf,false,18,
goeppertia-orbifolia,goeppertia-orbifolia,tta6,crop_offcenter_zoom,crop,Calathea,0.9970,Tradescantia,0.0018,0.9952,goeppertia-orbifolia,"goeppertia-orbifolia|tradescantia|alocasia",true,high-conf,false,124,
goeppertia-orbifolia,goeppertia-orbifolia,squash,rotate_+15,rotate,Calathea,1.0000,Ctenanthe,0.0000,1.0000,goeppertia-orbifolia,"goeppertia-orbifolia|ctenanthe|monstera-deliciosa",true,high-conf,false,32,
goeppertia-orbifolia,goeppertia-orbifolia,center_crop,rotate_+15,rotate,Calathea,1.0000,Ctenanthe,0.0000,1.0000,goeppertia-orbifolia,"goeppertia-orbifolia|ctenanthe|monstera-deliciosa",true,high-conf,false,18,
goeppertia-orbifolia,goeppertia-orbifolia,tta6,rotate_+15,rotate,Calathea,0.9997,Monstera Deliciosa (Monstera deliciosa),0.0003,0.9994,goeppertia-orbifolia,"goeppertia-orbifolia|monstera-deliciosa|chamaedorea-elegans",true,high-conf,false,118,
goeppertia-orbifolia,goeppertia-orbifolia,squash,rotate_-15,rotate,Calathea,1.0000,Cast Iron Plant (Aspidistra elatior),0.0000,0.9999,goeppertia-orbifolia,"goeppertia-orbifolia|aspidistra-elatior|monstera-deliciosa",true,high-conf,false,18,
goeppertia-orbifolia,goeppertia-orbifolia,center_crop,rotate_-15,rotate,Calathea,1.0000,Cast Iron Plant (Aspidistra elatior),0.0000,0.9999,goeppertia-orbifolia,"goeppertia-orbifolia|aspidistra-elatior|monstera-deliciosa",true,high-conf,false,24,
goeppertia-orbifolia,goeppertia-orbifolia,tta6,rotate_-15,rotate,Calathea,0.9997,Monstera Deliciosa (Monstera deliciosa),0.0001,0.9996,goeppertia-orbifolia,"goeppertia-orbifolia|monstera-deliciosa|alocasia",true,high-conf,false,198,
