base_image,expected_species_id,mode,perturbation,family,raw_top1_label,raw_top1_score,raw_top2_label,raw_top2_score,margin,mapped_top1_kb_id,mapped_top3_kb_ids,in_vocab,route,confident_wrong,latency_ms,failure
ficus-elastica__01,ficus-elastica,grid2x2,rotate_-90,rotate,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|zamioculcas-zamiifolia",true,high-conf,false,181,
ficus-elastica__01,ficus-elastica,grid2x2_3x3,rotate_-90,rotate,Rubber Plant (Ficus elastica),0.9895,Money Tree (Pachira aquatica),0.0084,0.9810,ficus-elastica,"ficus-elastica|pachira-aquatica|strelitzia-reginae",true,high-conf,false,494,
ficus-elastica__01,ficus-elastica,tta6,bright_up,brightness,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|tradescantia",true,high-conf,false,115,
ficus-elastica__01,ficus-elastica,grid2x2,bright_up,brightness,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|tradescantia",true,high-conf,false,225,
ficus-elastica__01,ficus-elastica,grid2x2_3x3,bright_up,brightness,Rubber Plant (Ficus elastica),0.9907,Tradescantia,0.0061,0.9846,ficus-elastica,"ficus-elastica|tradescantia|strelitzia-reginae",true,high-conf,false,402,
ficus-elastica__01,ficus-elastica,tta6,bright_down,brightness,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|zamioculcas-zamiifolia",true,high-conf,false,173,
ficus-elastica__01,ficus-elastica,grid2x2,bright_down,brightness,Rubber Plant (Ficus elastica),1.0000,Schefflera,0.0000,1.0000,ficus-elastica,"ficus-elastica|schefflera|zamioculcas-zamiifolia",true,high-conf,false,388,
ficus-elastica__01,ficus-elastica,grid2x2_3x3,bright_down,brightness,Rubber Plant (Ficus elastica),0.9997,Money Tree (Pachira aquatica),0.0002,0.9995,ficus-elastica,"ficus-elastica|pachira-aquatica|strelitzia-reginae",true,high-conf,false,483,
ficus-elastica__01,ficus-elastica,tta6,contrast_up,contrast,Rubber Plant (Ficus elastica),0.9999,Schefflera,0.0001,0.9998,ficus-elastica,"ficus-elastica|schefflera|tradescantia",true,high-conf,false,181,
ficus-elastica__01,ficus-elastica,grid2x2,contrast_up,contrast,Rubber Plant (Ficus elastica),0.9999,Schefflera,0.0001,0.9999,ficus-elastica,"ficus-elastica|schefflera|tradescantia",true,high-conf,false,189,
ficus-elastica__01,ficus-elastica,grid2x2_3x3,contrast_up,contrast,Rubber Plant (Ficus elastica),0.9799,Bird of Paradise (Strelitzia reginae),0.0194,0.9605,ficus-elastica,"ficus-elastica|strelitzia-reginae|dracaena-trifasciata",true,high-conf,false,545,
ficus-elastica__01,ficus-elastica,tta6,contrast_down,contrast,Rubber Plant (Ficus elastica),0.9998,Schefflera,0.0002,0.9997,ficus-elastica,"ficus-elastica|schefflera|zamioculcas-zamiifolia",true,high-conf,false,213,
ficus-elastica__01,ficus-elastica,grid2x2,contrast_down,contrast,Rubber Plant (Ficus elastica),0.9998,Schefflera,0.0002,0.9995,ficus-elastica,"ficus-elastica|schefflera|zamioculcas-zamiifolia",true,high-conf,false,331,
ficus-elastica__01,ficus-elastica,grid2x2_3x3,contrast_down,contrast,Rubber Plant (Ficus elastica),0.9892,ZZ Plant (Zamioculcas zamiifolia),0.0092,0.9800,ficus-elastica,"ficus-elastica|zamioculcas-zamiifolia|tradescantia",true,high-conf,false,658,
ficus-elastica__02,ficus-elastica,tta6,clean,clean,Rubber Plant (Ficus elastica),0.5172,Pothos (Ivy arum),0.4156,0.1016,ficus-elastica,"ficus-elastica|epipremnum-aureum|monstera-deliciosa",true,low-conf,false,123,
ficus-elastica__02,ficus-elastica,grid2x2,clean,clean,Rubber Plant (Ficus elastica),0.4910,Pothos (Ivy arum),0.2510,0.2400,ficus-elastica,"ficus-elastica|epipremnum-aureum|pachira-aquatica",true,low-conf,false,250,
ficus-elastica__02,ficus-elastica,grid2x2_3x3,clean,clean,Rubber Plant (Ficus elastica),0.4028,Pothos (Ivy arum),0.1347,0.2681,ficus-elastica,"ficus-elastica|epipremnum-aureum|pachira-aquatica",true,low-conf,false,607,
ficus-elastica__02,ficus-elastica,tta6,blur,blur,Money Tree (Pachira aquatica),0.8872,Schefflera,0.0684,0.8188,pachira-aquatica,"pachira-aquatica|schefflera|zamioculcas-zamiifolia",true,high-conf,true,205,
ficus-elastica__02,ficus-elastica,grid2x2,blur,blur,Money Tree (Pachira aquatica),0.6143,Ctenanthe,0.1070,0.5073,pachira-aquatica,"pachira-aquatica|ctenanthe|maranta-leuconeura",true,high-conf,true,301,
ficus-elastica__02,ficus-elastica,grid2x2_3x3,blur,blur,Money Tree (Pachira aquatica),0.3906,English Ivy (Hedera helix),0.1222,0.2683,pachira-aquatica,"pachira-aquatica|hedera-helix|zamioculcas-zamiifolia",true,low-conf,false,463,
ficus-elastica__02,ficus-elastica,tta6,crop_center_zoom,crop,Rubber Plant (Ficus elastica),0.5325,Dracaena,0.2798,0.2527,ficus-elastica,"ficus-elastica|dracaena|epipremnum-aureum",true,low-conf,false,114,
ficus-elastica__02,ficus-elastica,grid2x2,crop_center_zoom,crop,Rubber Plant (Ficus elastica),0.6043,Dracaena,0.1686,0.4357,ficus-elastica,"ficus-elastica|dracaena|epipremnum-aureum",true,high-conf,false,604,
ficus-elastica__02,ficus-elastica,grid2x2_3x3,crop_center_zoom,crop,Rubber Plant (Ficus elastica),0.4124,Bird of Paradise (Strelitzia reginae),0.1354,0.2770,ficus-elastica,"ficus-elastica|strelitzia-reginae|dracaena",true,low-conf,false,704,
ficus-elastica__02,ficus-elastica,tta6,crop_offcenter_zoom,crop,Rubber Plant (Ficus elastica),0.7675,Bird of Paradise (Strelitzia reginae),0.1338,0.6337,ficus-elastica,"ficus-elastica|strelitzia-reginae|epipremnum-aureum",true,high-conf,false,194,
ficus-elastica__02,ficus-elastica,grid2x2,crop_offcenter_zoom,crop,Rubber Plant (Ficus elastica),0.5664,Bird of Paradise (Strelitzia reginae),0.1735,0.3929,ficus-elastica,"ficus-elastica|strelitzia-reginae|pachira-aquatica",true,high-conf,false,413,
ficus-elastica__02,ficus-elastica,grid2x2_3x3,crop_offcenter_zoom,crop,Rubber Plant (Ficus elastica),0.3282,Money Tree (Pachira aquatica),0.1774,0.1507,ficus-elastica,"ficus-elastica|pachira-aquatica|strelitzia-reginae",true,low-conf,false,1006,
ficus-elastica__02,ficus-elastica,tta6,rotate_+15,rotate,Pothos (Ivy arum),0.5554,Money Tree (Pachira aquatica),0.2547,0.3006,epipremnum-aureum,"epipremnum-aureum|pachira-aquatica|ficus-elastica",true,high-conf,true,269,
ficus-elastica__02,ficus-elastica,grid2x2,rotate_+15,rotate,Pothos (Ivy arum),0.4306,Money Tree (Pachira aquatica),0.3167,0.1139,epipremnum-aureum,"epipremnum-aureum|pachira-aquatica|ficus-elastica",true,low-conf,false,613,
ficus-elastica__02,ficus-elastica,grid2x2_3x3,rotate_+15,rotate,Money Tree (Pachira aquatica),0.2737,Pothos (Ivy arum),0.2403,0.0334,pachira-aquatica,"pachira-aquatica|epipremnum-aureum|ficus-elastica",true,low-conf,false,876,
ficus-elastica__02,ficus-elastica,tta6,rotate_-15,rotate,Pothos (Ivy arum),0.6434,Money Tree (Pachira aquatica),0.3198,0.3235,epipremnum-aureum,"epipremnum-aureum|pachira-aquatica|phalaenopsis",true,high-conf,true,219,
ficus-elastica__02,ficus-elastica,grid2x2,rotate_-15,rotate,Pothos (Ivy arum),0.5408,Money Tree (Pachira aquatica),0.2521,0.2886,epipremnum-aureum,"epipremnum-aureum|pachira-aquatica|ficus-elastica",true,low-conf,false,413,
ficus-elastica__02,ficus-elastica,grid2x2_3x3,rotate_-15,rotate,Pothos (Ivy arum),0.2848,Money Tree (Pachira aquatica),0.2438,0.0410,epipremnum-aureum,"epipremnum-aureum|pachira-aquatica|ficus-elastica",true,low-conf,false,713,
ficus-elastica__02,ficus-elastica,tta6,rotate_+90,rotate,Money Tree (Pachira aquatica),0.5555,Rubber Plant (Ficus elastica),0.2263,0.3292,pachira-aquatica,"pachira-aquatica|ficus-elastica|crassula-ovata",true,high-conf,true,196,
ficus-elastica__02,ficus-elastica,grid2x2,rotate_+90,rotate,Money Tree (Pachira aquatica),0.4163,Rubber Plant (Ficus elastica),0.2356,0.1807,pachira-aquatica,"pachira-aquatica|ficus-elastica|crassula-ovata",true,low-conf,false,367,
ficus-elastica__02,ficus-elastica,grid2x2_3x3,rotate_+90,rotate,Money Tree (Pachira aquatica),0.4197,Rubber Plant (Ficus elastica),0.1520,0.2677,pachira-aquatica,"pachira-aquatica|ficus-elastica|strelitzia-reginae",true,low-conf,false,490,
ficus-elastica__02,ficus-elastica,tta6,rotate_-90,rotate,Rubber Plant (Ficus elastica),0.8316,Money Tree (Pachira aquatica),0.1635,0.6682,ficus-elastica,"ficus-elastica|pachira-aquatica|epipremnum-aureum",true,high-conf,false,131,
ficus-elastica__02,ficus-elastica,grid2x2,rotate_-90,rotate,Rubber Plant (Ficus elastica),0.7502,Money Tree (Pachira aquatica),0.1037,0.6466,ficus-elastica,"ficus-elastica|pachira-aquatica|epipremnum-aureum",true,high-conf,false,281,
ficus-elastica__02,ficus-elastica,grid2x2_3x3,rotate_-90,rotate,Rubber Plant (Ficus elastica),0.6149,Money Tree (Pachira aquatica),0.1402,0.4747,ficus-elastica,"ficus-elastica|pachira-aquatica|strelitzia-reginae",true,high-conf,false,563,
ficus-elastica__02,ficus-elastica,tta6,bright_up,brightness,Rubber Plant (Ficus elastica),0.5161,Pothos (Ivy arum),0.3190,0.1971,ficus-elastica,"ficus-elastica|epipremnum-aureum|monstera-deliciosa",true,low-conf,false,124,
ficus-elastica__02,ficus-elastica,grid2x2,bright_up,brightness,Rubber Plant (Ficus elastica),0.4991,Pothos (Ivy arum),0.1978,0.3013,ficus-elastica,"ficus-elastica|epipremnum-aureum|pachira-aquatica",true,high-conf,false,208,
ficus-elastica__02,ficus-elastica,grid2x2_3x3,bright_up,brightness,Rubber Plant (Ficus elastica),0.4083,Ctenanthe,0.1174,0.2909,ficus-elastica,"ficus-elastica|ctenanthe|epipremnum-aureum",true,low-conf,false,448,
ficus-elastica__02,ficus-elastica,tta6,bright_down,brightness,Rubber Plant (Ficus elastica),0.8534,Monstera Deliciosa (Monstera deliciosa),0.0859,0.7675,ficus-elastica,"ficus-elastica|monstera-deliciosa|epipremnum-aureum",true,high-conf,false,140,
ficus-elastica__02,ficus-elastica,grid2x2,bright_down,brightness,Rubber Plant (Ficus elastica),0.7799,Money Tree (Pachira aquatica),0.0907,0.6892,ficus-elastica,"ficus-elastica|pachira-aquatica|monstera-deliciosa",true,high-conf,false,281,
ficus-elastica__02,ficus-elastica,grid2x2_3x3,bright_down,brightness,Rubber Plant (Ficus elastica),0.5579,Money Tree (Pachira aquatica),0.1058,0.4521,ficus-elastica,"ficus-elastica|pachira-aquatica|strelitzia-reginae",true,high-conf,false,484,
ficus-elastica__02,ficus-elastica,tta6,contrast_up,contrast,Rubber Plant (Ficus elastica),0.6626,Pothos (Ivy arum),0.3191,0.3436,ficus-elastica,"ficus-elastica|epipremnum-aureum|monstera-deliciosa",true,high-conf,false,208,
ficus-elastica__02,ficus-elastica,grid2x2,contrast_up,contrast,Rubber Plant (Ficus elastica),0.5965,Pothos (Ivy arum),0.1980,0.3985,ficus-elastica,"ficus-elastica|epipremnum-aureum|aspidistra-elatior",true,high-conf,false,305,
ficus-elastica__02,ficus-elastica,grid2x2_3x3,contrast_up,contrast,Rubber Plant (Ficus elastica),0.4392,Money Tree (Pachira aquatica),0.1248,0.3145,ficus-elastica,"ficus-elastica|pachira-aquatica|epipremnum-aureum",true,low-conf,false,527,
ficus-elastica__02,ficus-elastica,tta6,contrast_down,contrast,Rubber Plant (Ficus elastica),0.5508,Pothos (Ivy arum),0.2179,0.3329,ficus-elastica,"ficus-elastica|epipremnum-aureum|monstera-deliciosa",true,high-conf,false,147,
ficus-elastica__02,ficus-elastica,grid2x2,contrast_down,contrast,Rubber Plant (Ficus elastica),0.5126,Pothos (Ivy arum),0.1318,0.3808,ficus-elastica,"ficus-elastica|epipremnum-aureum|pachira-aquatica",true,high-conf,false,192,
ficus-elastica__02,ficus-elastica,grid2x2_3x3,contrast_down,contrast,Rubber Plant (Ficus elastica),0.4204,Ctenanthe,0.1169,0.3035,ficus-elastica,"ficus-elastica|ctenanthe|pachira-aquatica",true,low-conf,false,543,
goeppertia-orbifolia,goeppertia-orbifolia,tta6,clean,clean,Calathea,0.9999,Tradescantia,0.0001,0.9998,goeppertia-orbifolia,"goeppertia-orbifolia|tradescantia|monstera-deliciosa",true,high-conf,false,115,
goeppertia-orbifolia,goeppertia-orbifolia,grid2x2,clean,clean,Calathea,0.8972,Tradescantia,0.0999,0.7973,goeppertia-orbifolia,"goeppertia-orbifolia|tradescantia|alocasia",true,high-conf,false,207,
goeppertia-orbifolia,goeppertia-orbifolia,grid2x2_3x3,clean,clean,Calathea,0.6304,Tradescantia,0.2535,0.3769,goeppertia-orbifolia,"goeppertia-orbifolia|tradescantia|ctenanthe",true,high-conf,false,455,
goeppertia-orbifolia,goeppertia-orbifolia,tta6,blur,blur,Calathea,1.0000,Prayer Plant (Maranta leuconeura),0.0000,1.0000,goeppertia-orbifolia,"goeppertia-orbifolia|maranta-leuconeura|spathiphyllum-wallisii",true,high-conf,false,153,
goeppertia-orbifolia,goeppertia-orbifolia,grid2x2,blur,blur,Calathea,0.9702,Prayer Plant (Maranta leuconeura),0.0239,0.9463,goeppertia-orbifolia,"goeppertia-orbifolia|maranta-leuconeura|zamioculcas-zamiifolia",true,high-conf,false,307,
goeppertia-orbifolia,goeppertia-orbifolia,grid2x2_3x3,blur,blur,Calathea,0.7444,Prayer Plant (Maranta leuconeura),0.1189,0.6255,goeppertia-orbifolia,"goeppertia-orbifolia|maranta-leuconeura|dypsis-lutescens",true,high-conf,false,380,
goeppertia-orbifolia,goeppertia-orbifolia,tta6,crop_center_zoom,crop,Calathea,0.9520,Tradescantia,0.0480,0.9039,goeppertia-orbifolia,"goeppertia-orbifolia|tradescantia|ctenanthe",true,high-conf,false,109,
goeppertia-orbifolia,goeppertia-orbifolia,grid2x2,crop_center_zoom,crop,Calathea,0.7700,Tradescantia,0.2279,0.5421,goeppertia-orbifolia,"goeppertia-orbifolia|tradescantia|ctenanthe",true,high-conf,false,178,
goeppertia-orbifolia,goeppertia-orbifolia,grid2x2_3x3,crop_center_zoom,crop,Calathea,0.6046,Tradescantia,0.2381,0.3665,goeppertia-orbifolia,"goeppertia-orbifolia|tradescantia|aspidistra-elatior",true,high-conf,false,404,
goeppertia-orbifolia,goeppertia-orbifolia,tta6,crop_offcenter_zoom,crop,Calathea,0.9970,Tradescantia,0.0018,0.9952,goeppertia-orbifolia,"goeppertia-orbifolia|tradescantia|alocasia",true,high-conf,false,138,
goeppertia-orbifolia,goeppertia-orbifolia,grid2x2,crop_offcenter_zoom,crop,Calathea,0.7607,Ctenanthe,0.1774,0.5833,goeppertia-orbifolia,"goeppertia-orbifolia|ctenanthe|aspidistra-elatior",true,high-conf,false,193,
goeppertia-orbifolia,goeppertia-orbifolia,grid2x2_3x3,crop_offcenter_zoom,crop,Calathea,0.5115,Ctenanthe,0.1698,0.3417,goeppertia-orbifolia,"goeppertia-orbifolia|ctenanthe|tradescantia",true,high-conf,false,291,
goeppertia-orbifolia,goeppertia-orbifolia,tta6,rotate_+15,rotate,Calathea,0.9997,Monstera Deliciosa (Monstera deliciosa),0.0003,0.9994,goeppertia-orbifolia,"goeppertia-orbifolia|monstera-deliciosa|chamaedorea-elegans",true,high-conf,false,106,
goeppertia-orbifolia,goeppertia-orbifolia,grid2x2,rotate_+15,rotate,Calathea,0.9004,Tradescantia,0.0992,0.8012,goeppertia-orbifolia,"goeppertia-orbifolia|tradescantia|monstera-deliciosa",true,high-conf,false,216,
goeppertia-orbifolia,goeppertia-orbifolia,grid2x2_3x3,rotate_+15,rotate,Calathea,0.7496,Tradescantia,0.1600,0.5896,goeppertia-orbifolia,"goeppertia-orbifolia|tradescantia|maranta-leuconeura",true,high-conf,false,417,
goeppertia-orbifolia,goeppertia-orbifolia,tta6,rotate_-15,rotate,Calathea,0.9997,Monstera Deliciosa (Monstera deliciosa),0.0001,0.9996,goeppertia-orbifolia,"goeppertia-orbifolia|monstera-deliciosa|alocasia",true,high-conf,false,113,
goeppertia-orbifolia,goeppertia-orbifolia,grid2x2,rotate_-15,rotate,Calathea,0.8712,Dumb Cane (Dieffenbachia spp.),0.0768,0.7944,goeppertia-orbifolia,"goeppertia-orbifolia|dieffenbachia|tradescantia",true,high-conf,false,171,
goeppertia-orbifolia,goeppertia-orbifolia,grid2x2_3x3,rotate_-15,rotate,Calathea,0.6257,Dumb Cane (Dieffenbachia spp.),0.1144,0.5113,goeppertia-orbifolia,"goeppertia-orbifolia|dieffenbachia|tradescantia",true,high-conf,false,288,
goeppertia-orbifolia,goeppertia-orbifolia,tta6,rotate_+90,rotate,Calathea,0.8715,Monstera Deliciosa (Monstera deliciosa),0.0720,0.7995,goeppertia-orbifolia,"goeppertia-orbifolia|monstera-deliciosa|ctenanthe",true,high-conf,false,88,
goeppertia-orbifolia,goeppertia-orbifolia,grid2x2,rotate_+90,rotate,Calathea,0.6578,Monstera Deliciosa (Monstera deliciosa),0.1458,0.5120,goeppertia-orbifolia,"goeppertia-orbifolia|monstera-deliciosa|tradescantia",true,high-conf,false,159,
goeppertia-orbifolia,goeppertia-orbifolia,grid2x2_3x3,rotate_+90,rotate,Calathea,0.4920,Tradescantia,0.1944,0.2976,goeppertia-orbifolia,"goeppertia-orbifolia|tradescantia|monstera-deliciosa",true,low-conf,false,572,
goeppertia-orbifolia,goeppertia-orbifolia,tta6,rotate_-90,rotate,Calathea,0.9999,Monstera Deliciosa (Monstera deliciosa),0.0001,0.9998,goeppertia-orbifolia,"goeppertia-orbifolia|monstera-deliciosa|maranta-leuconeura",true,high-conf,false,187,
goeppertia-orbifolia,goeppertia-orbifolia,grid2x2,rotate_-90,rotate,Calathea,0.8121,Monstera Deliciosa (Monstera deliciosa),0.0997,0.7124,goeppertia-orbifolia,"goeppertia-orbifolia|monstera-deliciosa|maranta-leuconeura",true,high-conf,false,317,
goeppertia-orbifolia,goeppertia-orbifolia,grid2x2_3x3,rotate_-90,rotate,Calathea,0.6394,Tradescantia,0.1051,0.5343,goeppertia-orbifolia,"goeppertia-orbifolia|tradescantia|maranta-leuconeura",true,high-conf,false,337,
goeppertia-orbifolia,goeppertia-orbifolia,tta6,bright_up,brightness,Calathea,0.9998,Tradescantia,0.0001,0.9997,goeppertia-orbifolia,"goeppertia-orbifolia|tradescantia|monstera-deliciosa",true,high-conf,false,253,
goeppertia-orbifolia,goeppertia-orbifolia,grid2x2,bright_up,brightness,Calathea,0.8982,Tradescantia,0.1001,0.7981,goeppertia-orbifolia,"goeppertia-orbifolia|tradescantia|maranta-leuconeura",true,high-conf,false,260,
goeppertia-orbifolia,goeppertia-orbifolia,grid2x2_3x3,bright_up,brightness,Calathea,0.6568,Tradescantia,0.2315,0.4252,goeppertia-orbifolia,"goeppertia-orbifolia|tradescantia|yucca",true,high-conf,false,371,
goeppertia-orbifolia,goeppertia-orbifolia,tta6,bright_down,brightness,Calathea,1.0000,Ctenanthe,0.0000,1.0000,goeppertia-orbifolia,"goeppertia-orbifolia|ctenanthe|tradescantia",true,high-conf,false,162,
goeppertia-orbifolia,goeppertia-orbifolia,grid2x2,bright_down,brightness,Calathea,0.9100,Monstera Deliciosa (Monstera deliciosa),0.0674,0.8427,goeppertia-orbifolia,"goeppertia-orbifolia|monstera-deliciosa|ctenanthe",true,high-conf,false,206,
goeppertia-orbifolia,goeppertia-orbifolia,grid2x2_3x3,bright_down,brightness,Calathea,0.7451,Ctenanthe,0.0802,0.6648,goeppertia-orbifolia,"goeppertia-orbifolia|ctenanthe|yucca",true,high-conf,false,594,
goeppertia-orbifolia,goeppertia-orbifolia,tta6,contrast_up,contrast,Calathea,0.9999,Ctenanthe,0.0001,0.9998,goeppertia-orbifolia,"goeppertia-orbifolia|ctenanthe|monstera-deliciosa",true,high-conf,false,169,
goeppertia-orbifolia,goeppertia-orbifolia,grid2x2,contrast_up,contrast,Calathea,0.9669,Tradescantia,0.0200,0.9469,goeppertia-orbifolia,"goeppertia-orbifolia|tradescantia|monstera-deliciosa",true,high-conf,false,181,
goeppertia-orbifolia,goeppertia-orbifolia,grid2x2_3x3,contrast_up,contrast,Calathea,0.8201,Dumb Cane (Dieffenbachia spp.),0.0507,0.7694,goeppertia-orbifolia,"goeppertia-orbifolia|dieffenbachia|ctenanthe",true,high-conf,false,318,
goeppertia-orbifolia,goeppertia-orbifolia,tta6,contrast_down,contrast,Calathea,1.0000,Tradescantia,0.0000,1.0000,goeppertia-orbifolia,"goeppertia-orbifolia|tradescantia|monstera-deliciosa",true,high-conf,false,118,
goeppertia-orbifolia,goeppertia-orbifolia,grid2x2,contrast_down,contrast,Calathea,0.9351,Tradescantia,0.0519,0.8832,goeppertia-orbifolia,"goeppertia-orbifolia|tradescantia|ctenanthe",true,high-conf,false,187,
goeppertia-orbifolia,goeppertia-orbifolia,grid2x2_3x3,contrast_down,contrast,Calathea,0.6545,Tradescantia,0.1828,0.4718,goeppertia-orbifolia,"goeppertia-orbifolia|tradescantia|maranta-leuconeura",true,high-conf,false,350,
hedera-helix__01,hedera-helix,tta6,clean,clean,English Ivy (Hedera helix),0.9960,Monstera Deliciosa (Monstera deliciosa),0.0028,0.9932,hedera-helix,"hedera-helix|monstera-deliciosa|alocasia",true,high-conf,false,122,
hedera-helix__01,hedera-helix,grid2x2,clean,clean,English Ivy (Hedera helix),0.9841,Elephant Ear (Alocasia spp.),0.0076,0.9765,hedera-helix,"hedera-helix|alocasia|monstera-deliciosa",true,high-conf,false,228,
hedera-helix__01,hedera-helix,grid2x2_3x3,clean,clean,English Ivy (Hedera helix),0.7668,African Violet (Saintpaulia ionantha),0.0809,0.6859,hedera-helix,"hedera-helix|saintpaulia-ionantha|alocasia",true,high-conf,false,730,
hedera-helix__01,hedera-helix,tta6,blur,blur,English Ivy (Hedera helix),1.0000,Elephant Ear (Alocasia spp.),0.0000,1.0000,hedera-helix,"hedera-helix|alocasia|monstera-deliciosa",true,high-conf,false,216,
hedera-helix__01,hedera-helix,grid2x2,blur,blur,English Ivy (Hedera helix),0.9962,ZZ Plant (Zamioculcas zamiifolia),0.0035,0.9927,hedera-helix,"hedera-helix|zamioculcas-zamiifolia|schlumbergera-bridgesii",true,high-conf,false,317,
hedera-helix__01,hedera-helix,grid2x2_3x3,blur,blur,English Ivy (Hedera helix),0.7365,ZZ Plant (Zamioculcas zamiifolia),0.1405,0.5960,hedera-helix,"hedera-helix|zamioculcas-zamiifolia|schlumbergera-bridgesii",true,high-conf,false,558,
hedera-helix__01,hedera-helix,tta6,crop_center_zoom,crop,English Ivy (Hedera helix),0.9967,African Violet (Saintpaulia ionantha),0.0014,0.9953,hedera-helix,"hedera-helix|saintpaulia-ionantha|monstera-deliciosa",true,high-conf,false,234,
hedera-helix__01,hedera-helix,grid2x2,crop_center_zoom,crop,English Ivy (Hedera helix),0.9374,Aloe Vera,0.0522,0.8851,hedera-helix,"hedera-helix|aloe-vera|alocasia",true,high-conf,false,304,
hedera-helix__01,hedera-helix,grid2x2_3x3,crop_center_zoom,crop,English Ivy (Hedera helix),0.8006,African Violet (Saintpaulia ionantha),0.0908,0.7097,hedera-helix,"hedera-helix|saintpaulia-ionantha|goeppertia-orbifolia",true,high-conf,false,430,
hedera-helix__01,hedera-helix,tta6,crop_offcenter_zoom,crop,English Ivy (Hedera helix),0.9900,Elephant Ear (Alocasia spp.),0.0069,0.9831,hedera-helix,"hedera-helix|alocasia|monstera-deliciosa",true,high-conf,false,111,
hedera-helix__01,hedera-helix,grid2x2,crop_offcenter_zoom,crop,English Ivy (Hedera helix),0.7151,African Violet (Saintpaulia ionantha),0.1221,0.5930,hedera-helix,"hedera-helix|saintpaulia-ionantha|zamioculcas-zamiifolia",true,high-conf,false,242,
hedera-helix__01,hedera-helix,grid2x2_3x3,crop_offcenter_zoom,crop,English Ivy (Hedera helix),0.6798,African Violet (Saintpaulia ionantha),0.1941,0.4857,hedera-helix,"hedera-helix|saintpaulia-ionantha|zamioculcas-zamiifolia",true,high-conf,false,472,
hedera-helix__01,hedera-helix,tta6,rotate_+15,rotate,English Ivy (Hedera helix),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,0.9999,hedera-helix,"hedera-helix|monstera-deliciosa|alocasia",true,high-conf,false,125,
hedera-helix__01,hedera-helix,grid2x2,rotate_+15,rotate,English Ivy (Hedera helix),0.9761,Monstera Deliciosa (Monstera deliciosa),0.0119,0.9642,hedera-helix,"hedera-helix|monstera-deliciosa|goeppertia-orbifolia",true,high-conf,false,234,
hedera-helix__01,hedera-helix,grid2x2_3x3,rotate_+15,rotate,English Ivy (Hedera helix),0.7851,African Violet (Saintpaulia ionantha),0.0979,0.6872,hedera-helix,"hedera-helix|saintpaulia-ionantha|anthurium-andraeanum",true,high-conf,false,419,
hedera-helix__01,hedera-helix,tta6,rotate_-15,rotate,English Ivy (Hedera helix),0.9105,Monstera Deliciosa (Monstera deliciosa),0.0887,0.8217,hedera-helix,"hedera-helix|monstera-deliciosa|alocasia",true,high-conf,false,141,
hedera-helix__01,hedera-helix,grid2x2,rotate_-15,rotate,English Ivy (Hedera helix),0.9165,Monstera Deliciosa (Monstera deliciosa),0.0532,0.8633,hedera-helix,"hedera-helix|monstera-deliciosa|alocasia",true,high-conf,false,203,
hedera-helix__01,hedera-helix,grid2x2_3x3,rotate_-15,rotate,English Ivy (Hedera helix),0.8654,African Violet (Saintpaulia ionantha),0.0532,0.8123,hedera-helix,"hedera-helix|saintpaulia-ionantha|monstera-deliciosa",true,high-conf,false,533,
hedera-helix__01,hedera-helix,tta6,rotate_+90,rotate,English Ivy (Hedera helix),0.9995,Elephant Ear (Alocasia spp.),0.0004,0.9992,hedera-helix,"hedera-helix|alocasia|begonia",true,high-conf,false,169,
hedera-helix__01,hedera-helix,grid2x2,rotate_+90,rotate,English Ivy (Hedera helix),0.9968,Begonia (Begonia spp.),0.0021,0.9947,hedera-helix,"hedera-helix|begonia|alocasia",true,high-conf,false,197,
hedera-helix__01,hedera-helix,grid2x2_3x3,rotate_+90,rotate,English Ivy (Hedera helix),0.8620,Elephant Ear (Alocasia spp.),0.0640,0.7979,hedera-helix,"hedera-helix|alocasia|monstera-deliciosa",true,high-conf,false,412,
hedera-helix__01,hedera-helix,tta6,rotate_-90,rotate,English Ivy (Hedera helix),0.9997,Elephant Ear (Alocasia spp.),0.0003,0.9995,hedera-helix,"hedera-helix|alocasia|monstera-deliciosa",true,high-conf,false,144,
hedera-helix__01,hedera-helix,grid2x2,rotate_-90,rotate,English Ivy (Hedera helix),0.8920,Elephant Ear (Alocasia spp.),0.0429,0.8491,hedera-helix,"hedera-helix|alocasia|goeppertia-orbifolia",true,high-conf,false,294,
hedera-helix__01,hedera-helix,grid2x2_3x3,rotate_-90,rotate,English Ivy (Hedera helix),0.7242,African Violet (Saintpaulia ionantha),0.1199,0.6043,hedera-helix,"hedera-helix|saintpaulia-ionantha|alocasia",true,high-conf,false,493,
hedera-helix__01,hedera-helix,tta6,bright_up,brightness,English Ivy (Hedera helix),0.9979,Monstera Deliciosa (Monstera deliciosa),0.0018,0.9961,hedera-helix,"hedera-helix|monstera-deliciosa|alocasia",true,high-conf,false,108,
